step,bce,L_struct_total,JS_soft,moment_mean,moment_std,deg_gen_mean,deg_gen_std,hub1pct_gen,auc,ap
0,1.0715601444244385,3.5782251358032227,0.591439962387085,141.09605407714844,16.486421585083008,153.85604858398438,2.6562962532043457,0.01078816968947649,0.8991459319933567,0.5318517673323259
1,1.059443712234497,3.5910556316375732,0.5917539596557617,141.9544677734375,16.021240234375,154.71446228027344,3.1214773654937744,0.010920889675617218,0.8992518549369861,0.5332312900217494
2,1.0479167699813843,3.6059699058532715,0.592108964920044,142.93482971191406,15.51644515991211,155.69482421875,3.626272201538086,0.011062693782150745,0.899371146795831,0.5341393917268681
3,1.037720799446106,3.6230573654174805,0.5925048589706421,144.04083251953125,14.973602294921875,156.8008270263672,4.169114589691162,0.011212455108761787,0.8994115106360004,0.5346506360567119
4,1.0275955200195312,3.642385482788086,0.592941164970398,145.27432250976562,14.395819664001465,158.03431701660156,4.7468976974487305,0.011368604376912117,0.8994631866351983,0.5350692622898662
5,1.0180047750473022,3.6639294624328613,0.593415379524231,146.63160705566406,13.788217544555664,159.3916015625,5.3545002937316895,0.011529062874615192,0.8994708994708994,0.5356270040049163
6,1.0103775262832642,3.687520980834961,0.5939220190048218,148.1004638671875,13.158977508544922,160.86045837402344,5.983739376068115,0.011691030114889145,0.8994590731228244,0.536133599428257
7,1.0069595575332642,3.7125682830810547,0.5944474935531616,149.6440887451172,12.523908615112305,162.40408325195312,6.618809223175049,0.011850046925246716,0.8994637008242451,0.5373969271931256
8,1.0014592409133911,3.737668037414551,0.5949631333351135,151.17898559570312,11.91252326965332,163.93898010253906,7.230193614959717,0.011998886242508888,0.8994549596104504,0.5380616981756803
9,1.0028630495071411,3.761120080947876,0.5954365730285645,152.6065216064453,11.355325698852539,165.36651611328125,7.7873921394348145,0.01213100366294384,0.8994277075909729,0.5384062823216157
10,1.0061184167861938,3.7802608013153076,0.5958189964294434,153.7736053466797,10.896979331970215,166.53359985351562,8.24573802947998,0.012237552553415298,0.8994271934019261,0.5383682434389786
11,1.0047112703323364,3.793059825897217,0.596075177192688,154.5654296875,10.56762409210205,167.32542419433594,8.575093269348145,0.01231362670660019,0.8994359346157208,0.5384348923095635
