step,bce,L_struct_total,JS_soft,moment_mean,moment_std,deg_gen_mean,deg_gen_std,hub1pct_gen,auc,ap
0,1.0659816265106201,3.5779032707214355,0.5909779071807861,141.06546020507812,16.561628341674805,153.82545471191406,2.8433315753936768,0.010843823663890362,0.8676407978157249,0.5192198982323635
1,1.0538204908370972,3.5907320976257324,0.5912936329841614,141.94200134277344,16.05983543395996,154.70199584960938,3.345125913619995,0.01098619494587183,0.8677449210976907,0.5195522223239962
2,1.0412728786468506,3.605678081512451,0.5916495323181152,142.94068908691406,15.521482467651367,155.70068359375,3.8834779262542725,0.011136280372738838,0.8679961024470256,0.5211924648788026
3,1.0291316509246826,3.622809648513794,0.5920455455780029,144.06382751464844,14.948770523071289,156.82382202148438,4.4561896324157715,0.011293429881334305,0.8681411037582077,0.5205951416426428
4,1.0172111988067627,3.642176389694214,0.5924806594848633,145.3124542236328,14.344667434692383,158.07244873046875,5.060293674468994,0.011455721221864223,0.868360148292121,0.5214444019573313
5,1.009495496749878,3.663752555847168,0.5929524898529053,146.68289184570312,13.7142333984375,159.44288635253906,5.6907267570495605,0.011621053330600262,0.8685372864187247,0.5215515389913571
6,0.9998365044593811,3.6872293949127197,0.5934527516365051,148.15435791015625,13.06898307800293,160.9143524169922,6.335977077484131,0.011785870417952538,0.8687403910921889,0.5217300182962699
7,0.9967369437217712,3.7121591567993164,0.5939711332321167,149.69847106933594,12.421850204467773,162.45846557617188,6.983110427856445,0.011946550570428371,0.8689668913672801,0.5215236236602477
8,0.9959903359413147,3.73710560798645,0.5944786071777344,151.22964477539062,11.803413391113281,163.98963928222656,7.601546764373779,0.012095747515559196,0.8691990477218854,0.5220851022681706
9,0.9944331049919128,3.759917736053467,0.5949347615242004,152.62271118164062,11.252906799316406,165.38270568847656,8.152053833007812,0.012225151062011719,0.8693209105259639,0.5219699636389359
10,0.993453860282898,3.77846360206604,0.595301628112793,153.7563018798828,10.80357551574707,166.51629638671875,8.601385116577148,0.01232877653092146,0.8693851841568071,0.5222960300201269
11,0.9999259114265442,3.7914206981658936,0.5955579876899719,154.55740356445312,10.471479415893555,167.31739807128906,8.933481216430664,0.012404827401041985,0.8694363459669582,0.5221813547269226
12,1.0007257461547852,3.797694206237793,0.5956860184669495,154.9650115966797,10.270821571350098,167.72500610351562,9.134139060974121,0.01245166640728712,0.8694165496886586,0.5220947254835427
13,0.9998876452445984,3.7978968620300293,0.5956991910934448,155.01641845703125,10.18696117401123,167.7764129638672,9.217999458312988,0.012473261915147305,0.8693880121965641,0.5219125008431319
14,0.9918123483657837,3.793107271194458,0.5956177711486816,154.7744140625,10.200133323669434,167.53440856933594,9.204827308654785,0.012474004179239273,0.869277461551514,0.5218822076240229
15,0.9894515872001648,3.7850089073181152,0.5954731702804565,154.3367156982422,10.280146598815918,167.09671020507812,9.1248140335083,0.012460163794457912,0.8692250142687461,0.5217708690757982
16,0.9914345741271973,3.774703025817871,0.595285177230835,153.7666778564453,10.40846061706543,166.52667236328125,8.996500015258789,0.012435422278940678,0.8691229477429672,0.5217144288961294
17,0.9890848994255066,3.7629497051239014,0.5950676798820496,153.10751342773438,10.573187828063965,165.8675079345703,8.831772804260254,0.012402030639350414,0.8690067410184028,0.5216877050912856
18,0.9842203855514526,3.7506957054138184,0.5948382616043091,152.41453552246094,10.756668090820312,165.17453002929688,8.648292541503906,0.012363665737211704,0.8689218998256899,0.521409663874285
19,0.9827495813369751,3.7387943267822266,0.5946134924888611,151.7387237548828,10.940656661987305,164.49871826171875,8.464303970336914,0.012324403040111065,0.8687923241859102,0.5211087731386088
20,0.9834702014923096,3.72774338722229,0.5944035053253174,151.1103057861328,11.113365173339844,163.87030029296875,8.291595458984375,0.012287008576095104,0.8687136532617582,0.5208228500858024
21,0.9807762503623962,3.7177793979644775,0.5942133069038391,150.54429626464844,11.268048286437988,163.30429077148438,8.13691234588623,0.012253204360604286,0.8686509221980553,0.5207600617563254
22,0.9778682589530945,3.709226608276367,0.5940500497817993,150.06124877929688,11.395181655883789,162.8212432861328,8.00977897644043,0.012225412763655186,0.8685907620795862,0.5207456895230356
23,0.9812158346176147,3.7023069858551025,0.5939188003540039,149.67572021484375,11.487395286560059,162.4357147216797,7.91756534576416,0.012205895967781544,0.8685015502799759,0.5207253065897891
24,0.9788669943809509,3.696851968765259,0.5938166975975037,149.37818908691406,11.547161102294922,162.13818359375,7.857800006866455,0.012194065377116203,0.8683953702418231,0.520536555632096
25,0.978911280632019,3.6929168701171875,0.5937451720237732,149.17282104492188,11.571538925170898,161.9328155517578,7.8334221839904785,0.012190566398203373,0.8683532067399901,0.5204395599474602
26,0.9768120050430298,3.6904053688049316,0.5937026739120483,149.05419921875,11.561884880065918,161.81419372558594,7.843075752258301,0.012195160612463951,0.8683182418848113,0.5203709523881587
27,0.9743517637252808,3.6892378330230713,0.5936877131462097,149.0178985595703,11.51921272277832,161.77789306640625,7.88574743270874,0.012207653373479843,0.8682632236568096,0.5204005814638469
28,0.974585771560669,3.689361572265625,0.5936992168426514,149.06094360351562,11.44437026977539,161.82093811035156,7.960590839385986,0.012227850034832954,0.868276592572025,0.5206098043778491
29,0.9725732207298279,3.6905956268310547,0.5937334299087524,149.17213439941406,11.341985702514648,161.93212890625,8.06297492980957,0.012254609726369381,0.8682691368308473,0.5204649271759506
30,0.971380352973938,3.692758560180664,0.5937865972518921,149.34034729003906,11.2164945602417,162.100341796875,8.18846607208252,0.01228681206703186,0.8683012736462687,0.5205405247798032
31,0.9716680645942688,3.6956636905670166,0.5938549041748047,149.55409240722656,11.072678565979004,162.3140869140625,8.332282066345215,0.012323259375989437,0.8683390665412045,0.5204794169020929
32,0.9715183973312378,3.699043035507202,0.5939326286315918,149.79676818847656,10.917518615722656,162.5567626953125,8.487442016601562,0.012362228706479073,0.8683647759935418,0.5204467556842725
33,0.9664823412895203,3.7026219367980957,0.594014048576355,150.05142211914062,10.757925033569336,162.81141662597656,8.647035598754883,0.012402066960930824,0.8683915138239725,0.5202711778096575
34,0.9707297086715698,3.7063510417938232,0.5940983295440674,150.31533813476562,10.59461498260498,163.07533264160156,8.810345649719238,0.012442594394087791,0.8684071965898983,0.5202230045065686
35,0.9674170017242432,3.709646224975586,0.5941735506057739,150.5526885986328,10.441893577575684,163.31268310546875,8.963067054748535,0.012480493634939194,0.8684365053655627,0.5203423905450045
36,0.9665172100067139,3.712387800216675,0.5942375063896179,150.7566375732422,10.301772117614746,163.51663208007812,9.103188514709473,0.01251536887139082,0.8684611864398064,0.5202030008576275
37,0.9674218893051147,3.7143564224243164,0.5942860841751099,150.9139862060547,10.179060935974121,163.67398071289062,9.225899696350098,0.012546178884804249,0.8684652999521805,0.5198295440367304
38,0.9624951481819153,3.715290069580078,0.5943138599395752,151.00892639160156,10.07978343963623,163.7689208984375,9.325177192687988,0.012571599334478378,0.8684668425193206,0.5197039399736907
39,0.965265691280365,3.715304374694824,0.5943235158920288,151.04881286621094,10.000480651855469,163.80880737304688,9.40447998046875,0.012592493556439877,0.8684730127878816,0.5195265026525703
40,0.9613631367683411,3.7141847610473633,0.5943105816841125,151.0203094482422,9.94681167602539,163.78030395507812,9.458148956298828,0.012607580982148647,0.8684619577233765,0.5195798417350906
41,0.9597481489181519,3.7121737003326416,0.5942800641059875,150.9382781982422,9.91281795501709,163.69827270507812,9.492142677307129,0.012618239037692547,0.8684143952365526,0.519456450152751
42,0.965226948261261,3.7094645500183105,0.5942355394363403,150.8143310546875,9.894268989562988,163.57432556152344,9.51069164276123,0.012625426054000854,0.868412595574889,0.519473442847875
43,0.9553263187408447,3.705803394317627,0.5941718816757202,150.63226318359375,9.898616790771484,163.3922576904297,9.506343841552734,0.012627383694052696,0.8683948560527763,0.5194707333088129
44,0.957095742225647,3.7019736766815186,0.5941049456596375,150.44052124023438,9.90583610534668,163.2005157470703,9.499124526977539,0.012628700584173203,0.8683485790385693,0.5192196350920335
45,0.9576457738876343,3.697996139526367,0.5940349102020264,150.24014282226562,9.915827751159668,163.00013732910156,9.48913288116455,0.012629397213459015,0.8683197844519516,0.51929399774559
46,0.9544150829315186,3.6940348148345947,0.5939652323722839,150.0409698486328,9.925016403198242,162.80096435546875,9.479944229125977,0.012630254961550236,0.8683215841136153,0.519400560084797
47,0.9546672701835632,3.6903162002563477,0.5939005613327026,149.8573760986328,9.926830291748047,162.61737060546875,9.478130340576172,0.012632843106985092,0.8683336675562138,0.5192145358068263
48,0.9547573924064636,3.686929225921631,0.593842625617981,149.69479370117188,9.919057846069336,162.4547882080078,9.485902786254883,0.012637671083211899,0.8683038445915026,0.5190929050473864
49,0.9507280588150024,3.683915615081787,0.5937923789024353,149.5560302734375,9.900280952453613,162.31602478027344,9.504679679870605,0.012645084410905838,0.8682763354775016,0.5189250144984064
50,0.953430712223053,3.681584119796753,0.5937564373016357,149.46047973632812,9.86181354522705,162.22047424316406,9.543147087097168,0.012657119892537594,0.8682596243334825,0.5188549468203859
51,0.9540067911148071,3.679654359817505,0.59372878074646,149.39088439941406,9.81080150604248,162.15087890625,9.594159126281738,0.012672141194343567,0.8682596243334825,0.5190046137548987
52,0.9519155621528625,3.6780335903167725,0.5937077403068542,149.3414306640625,9.749737739562988,162.10142517089844,9.65522289276123,0.012689530849456787,0.8682621952787162,0.5188869150225214
53,0.9494054317474365,3.676778554916382,0.5936945080757141,149.31591796875,9.676579475402832,162.07591247558594,9.728381156921387,0.012709789909422398,0.868284819596773,0.5189307179583167
54,0.9415249228477478,3.6759321689605713,0.5936899781227112,149.31727600097656,9.589688301086426,162.0772705078125,9.815272331237793,0.012733282521367073,0.8683321249890735,0.5190841874345423
55,0.949068009853363,3.67587947845459,0.5937023162841797,149.3701934814453,9.477330207824707,162.13018798828125,9.927630424499512,0.012762784957885742,0.8683670898442521,0.5189602372534051
56,0.9401362538337708,3.6757102012634277,0.593712568283081,149.41729736328125,9.36517333984375,162.1772918701172,10.039787292480469,0.012792293913662434,0.8683699178840092,0.5190440308883429
